"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"52914","1.0","728","[""MATH""]","20","""10/999""","","","[""Urmila S. Malvadkar""]","""0/999""","100","[""SC 130"", ""SC 186""]","30","""Gateways/Mathematics""","117","false","","2","""1/999""","""9/999""","""O""","20062","[""M-F 0830-1000"", ""M-F 0100-0200PM""]","""Gateways to Mathematics""","""Research""","2006"
"52915","1.0","939","[""NURS""]","50","""32/999""","","","[""Rita Glazebrook"", ""Mary Kuehn"", ""Judith Sateren""]","""4/999""","100","[""HH 307""]","50","""Nutrition & Wellness""","110","false","""B""","2","""7/999""","""7/999""","""C""","20062","[""M-F 1040-1240PM""]","""Nutrition and Wellness""","""Research""","2006"
"52916","1.0","964","[""PHIL""]","22","""19/999""","","","[""Jennifer C. Manion""]","""0/0""","100","[""TB 227""]","23","""Making of Modern Mind""","118","false","","2","""0/0""","""5/999""","""C""","20062","[""M-F 0100-0300PM""]","""The Making of the Modern Mind""","""Research""","2006"
"52917","1.0","1109","[""PSCI""]","33","""15/999""","","","[""Kristina Thalhammer""]","""1/999""","100","[""RML 577""]","30","""Politics Human Rights""","117","false","","2","""7/999""","""8/999""","""C""","20062","[""M-F 0100-0300PM""]","""Politics and Human Rights""","""Research""","2006"
"52918","1.0","1298","[""SOAN""]","25","""0/999""","","","[""Carolyn Anderson""]","""10/999""","200","","20","""Modern Ireland""","231","false","","2","""7/999""","""6/999""","""C""","20062","","""Modern Ireland: Conflict and Change in a Postcolonial Society""","""Research""","2006"
"52919","1.0","1374","[""THEAT""]","23","""10/999""","","","[""Karen Wilson""]","""3/999""","100","[""TB 227""]","20","""Oral Interpretation""","100","false","","2","""7/999""","""1/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"52923","1.0","823","[""MUSIC""]","21","""0/0""","","","[""Justin W. Merritt""]","""8/8""","200","[""CHM 224""]","20","""Music/Electronic Med""","225","false","","2","""5/8""","""7/4""","""C""","20062","[""M-F 0100-0300PM""]","""Music In The Electronic Medium""","""Research""","2006"
"52924","1.0","828","[""MUSIC""]","4","""0/0""","","","[""Paul Westermeyer""]","""4/999""","200","[""CHM 232"", ""CHM 232""]","20","""Music/Chr Worship""","235","false","","2","""2/999""","""1/999""","""O""","20062","[""MTTh 1040-1240PM"", ""MTTh 0130-0300PM""]","""Music In Christian Worship""","""Research""","2006"
"52925","1.0","840","[""MUSIC""]","37","""4/4""","","","[""James McKeel""]","""6/5""","200","[""CHM Urness"", ""CHM Urness""]","20","""Opera Workshop""","269","false","","2","""8/6""","""6/5""","""C""","20062","[""M-Th 1040-1230PM"", ""M-Th 0130-0300PM""]","","""Research""","2006"
"53100","1.0","552","[""HIST""]","19","""19/999""","","","[""Timothy R. Howe""]","""0/0""","100","[""HH 301""]","19","""Ancient Warfare""","101","false","","2","""0/0""","""0/0""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"53105","1.0","565","[""HIST""]","18","""16/999""","","","[""Todd W. Nichol""]","""1/0""","100","[""OM 030""]","19","""Rolvaag's America""","168","false","","2","""0/0""","""0/0""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"53114","1.0","405","[""ENGL""]","35","""8/10""","","","[""Jonathan Hill""]","""7/10""","200","[""RML 515""]","40","""Literary Eras: 19 C Novel""","230","false","","2","""6/10""","""17/10""","""C""","20062","[""M-F 1040-1240PM""]","""Literary Eras: British""","""Research""","2006"
"53115","1.0","413","[""ENGL""]","19","""4/3""","","","[""Eliot K. Wilson""]","""6/6""","200","[""RML 420""]","18","""Creative Wrtg: Non-Fic""","251","false","","2","""6/6""","""2/3""","""C""","20062","[""M-F 1040-1240PM""]","""Creative Nonfiction""","""Research""","2006"
"53116","1.0","421","[""ENGL""]","25","""0/999""","","","[""Karen Cherewatuk""]","""9/999""","200","","20","""Lit Eastern Caribbean""","270","false","","2","""8/999""","""7/999""","""C""","20062","","""Literature of the Eastern Caribbean""","""Research""","2006"
"53117","1.0","430","[""ENGL""]","13","""0/999""","","","[""Joan Hepburn""]","""1/999""","200","","20","""Performing Arts in NY""","284","false","","2","""2/999""","""10/999""","""C""","20062","","""Performing Arts in New York""","""Research""","2006"
"53302","1.0","1408","[""STAT""]","16","""0/999""","","","[""Julie M. Legler""]","""9/999""","200","","15","""Global Hlth Biostats""","285","false","","2","""3/999""","""4/999""","""C""","20062","","","""Research""","2006"
"53352","1.0","149","[""BIO""]","4","""0/999""","","","[""Michael Swift""]","""4/999""","200","[""SC 274"", ""SC 229"", ""SC 274""]","18","""Water Resource Mgmt""","285","false","","2","""3/999""","""0/999""","""O""","20062","[""M-F 0800-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Water Resource Management""","""Research""","2006"
"53353","1.0","150","[""BIO""]","16","""0/999""","","","[""Eric Cole""]","""9/999""","200","","18","""Island Bio in Bahamas""","287","false","","2","""4/999""","""2/999""","""C""","20062","","""Island Biology in the Bahamas""","""Research""","2006"
"53354","1.0","151","[""BIO""]","19","""0/999""","","","[""Kathleen L. Shea""]","""5/999""","200","","19","""Equatorial Biology""","288","false","","2","""7/999""","""7/999""","""C""","20062","","","""Research""","2006"
"53355","1.0","254","[""ECON""]","16","""9/999""","","","[""Xun Pomponio""]","""3/3""","100","[""HH 413""]","25","""Transition Economies""","111","false","","2","""4/3""","""1/999""","""O""","20062","[""M-F 1040-1240PM""]","""Gateways to Economics""","""Research""","2006"
"53357","1.0","17587","[""NURS""]","0","""0/999""","","","[""Judith Sateren""]","""0/999""","100","[""SC 170"", ""SC 170""]","35","""Family Violence""","130","false","","2","""5/999""","""1/999""","""X""","20062","[""MWF 1040-1240PM"", ""MWF 0100-0300PM""]","","""Research""","2006"
"53358","1.0","17588","[""PSCI""]","15","""0/0""","","","[""Donald I. Ostrom""]","""3/999""","200","","20","""Minnesota State Politics""","273","false","","2","""6/999""","""4/999""","""C""","20062","","","""Research""","2006"
"53359","1.0","17589","[""RUSSN""]","14","""0/999""","","","[""Marc Robinson""]","""4/999""","200","","18","""Theater in Russia""","256","false","","2","""5/999""","""5/999""","""C""","20062","","""Theater in Russia: Interim Abroad""","""Research""","2006"
"53496","1.0","1362","[""SWRK""]","21","""0/999""","","","[""Naurine Lennox""]","""9/999""","200","","16","""Fam Soc Srv Cntrl Mex""","256","false","","2","""3/999""","""11/999""","""C""","20062","","""Family Social Services in Central Mexico""","""Research""","2006"
"53542","1.0","479","[""FREN""]","0","""4/999""","","","[""M. Clare Mather""]","""0/999""","200","[""OM 030"", ""OM 030""]","18","""Intermed French I""","231","false","","2","""3/999""","""0/999""","""X""","20062","[""M-F 1040-1240PM"", ""M-F 0200-0300PM""]","""Intermediate French I""","""Research""","2006"
"53557","1.0","744","[""MATH""]","25","""7/999""","","","[""Kay E. Smith""]","""4/999""","200","[""SC 188"", ""SC 188""]","25","""Number Theory""","238","false","","2","""6/999""","""8/999""","""C""","20062","[""TWF 1040-1240PM"", ""TWF 0100-0300PM""]","","""Research""","2006"
"53558","1.0","1202","[""REL""]","25","""0/0""","","","[""Jamie A. Schillinger""]","""6/999""","200","[""BMC 101""]","28","""Christ/Islamic Ethics""","217","false","","2","""15/999""","""7/999""","""C""","20062","[""M-F 0100-0300PM""]","""Christian and Islamic Ethics: Conflicts and Cross-Pollination""","""Research""","2006"
"53706","1.0","520","[""GERM""]","8","""1/999""","","","[""Karl Fink""]","""1/999""","200","[""RML 577""]","30","""Top: Age of Goethe""","272","false","","2","""2/999""","""4/999""","""O""","20062","[""M-F 1040-1240PM""]","""Turning Points in German History""","""Topic""","2006"
"53985","1.0","17673","[""ART""]","14","""5/999""","","","[""Irve Dell""]","""2/999""","200","[""DC 101"", ""DC 204"", ""DC 101"", ""DC 101""]","20","""Creating Visual Spectacle""","240","false","","2","""2/999""","""1/999""","""O""","20062","[""M-F 0830-1000"", ""MTWF 1040-1210PM"", ""Th 1040-1210PM"", ""M-F 0100-0400PM""]","""Topics Seminar in Fine Art: Creating Visual Spectacle""","""Research""","2006"
"54031","1.0","600","[""HIST""]","31","""0/0""","","","[""Tovah Bender""]","""4/999""","200","[""SC 129""]","35","""Women/Medieval Europe""","237","false","","2","""9/999""","""16/999""","""C""","20062","[""M-F 0100-0300PM""]","""Women in Medieval Europe""","""Research""","2006"
"54266","1.0","16966","[""REL""]","20","""0/0""","","","[""Philip E. Stoltzfus""]","""4/999""","200","[""BMC 110""]","25","""Theology and Music""","252","false","","2","""1/999""","""16/999""","""C""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"54267","1.0","17832","[""REL""]","20","""0/999""","","","[""John Barbour""]","""5/999""","200","","20","""Living Faith""","243","false","","2","""2/999""","""11/999""","""C""","20062","","""Living Faith: Theology and Practice at Holden Village""","""Research""","2006"
"54273","1.0","65","[""ART""]","23","""8/999""","","","[""Christine O'Malley""]","""3/999""","200","[""DC 305""]","25","""Gothic Art""","271","false","","2","""2/999""","""5/999""","""O""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"54801","1.0","556","[""HIST""]","18","""19/999""","","","[""Anna Kuxhausen""]","""0/0""","100","[""RML 421""]","19","""Making Modern Russia""","121","false","","2","""0/0""","""0/0""","""C""","20062","[""M-F 1040-1240PM""]","""The Making of Modern Russia""","""Research""","2006"
"55216","1.0","16968","[""PSYCH""]","24","""2/999""","","","[""Dianna Murray-Close""]","""5/999""","200","[""OM 015""]","25","""Children and Technology""","229","false","","2","""5/999""","""6/999""","""O""","20062","[""M-F 1040-1240PM""]","""Child Development: Influences of Technology and Media""","""Research""","2006"
"55507","1.0","189","[""CHEM""]","30","""32/999""","","","[""Beth Abdella""]","""0/999""","100","[""SC 378""]","32","""Atom/Molec Structure""","123","false","""B""","2","""0/999""","""0/999""","""C""","20062","[""M-F 1040-1240PM""]","""Atomic and Molecular Structure""","""Research""","2006"
"55514","1.0","18521","[""ASIAN""]","23","""6/999""","","","[""Katherine S. Tegtmeyer Pak""]","""2/999""","100","[""OM 002""]","25","""Power & Press in Asia""","177","false","","2","""4/999""","""9/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"55515","1.0","18478","[""ECON""]","13","""6/999""","","","[""Kandice A. Kapinos""]","""0/3""","100","[""HH 403""]","25","""Econ of Human Resources""","114","false","","2","""2/3""","""0/999""","""O""","20062","[""M-F 0800-1000""]","""Economics of Human Resources""","""Research""","2006"
"55516","1.0","18479","[""ECON""]","19","""5/999""","","","[""Suzanne L. Wisniewski""]","""1/3""","100","[""OM 011""]","25","""Globalization & Poverty""","115","false","","2","""3/3""","""6/999""","""O""","20062","[""MWF 0830-1000"", ""MWF 1040-1210PM""]","","""Research""","2006"
"55517","1.0","18331","[""MUSIC""]","4","""3/8""","","","[""Alice Hanson""]","""1/9""","200","[""CHM 239"", ""CHM 239""]","35","""Theatrical Music""","236","false","","2","""2/9""","""2/9""","""O""","20062","[""M-Th 0900-1000"", ""M-Th 1040-1200""]","","""Research""","2006"
"55518","1.0","18484","[""REL""]","50","""0/0""","","","[""Gregory A. Walter"", ""Anantanand Rambachan""]","""19/999""","200","[""RML 525""]","56","""Theol of Religions/Dialog""","245","false","","2","""7/999""","""27/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"55519","1.0","18485","[""SOAN""]","32","""1/0""","","","[""Bruce Nordstrom-Loeb""]","""5/999""","200","[""OM 004""]","25","""GLBT Lives and Issues""","246","false","","2","""13/999""","""8/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"55524","1.0","18435","[""NORW""]","37","""10/999""","","","[""Solveig Zempel""]","""10/999""","200","[""OM 001""]","35","""Vikings in Literature""","240","false","","2","""3/999""","""14/999""","""C""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"55548","1.0","287","[""CSCI""]","21","""12/999""","","","[""Olaf A. Hall-Holt""]","""3/999""","100","[""SC 186""]","25","""Principles Comp Sci""","121","false","","2","""8/999""","""2/999""","""C""","20062","[""M-F 1040-1240PM""]","""Principles of Computer Science""","""Research""","2006"
"55549","1.0","1489","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55550","1.0","1486","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55551","1.0","1488","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55553","1.0","14","[""AMST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"55554","1.0","12","[""AMST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"55555","1.0","15","[""AMST""]","1","""0/999""","","","[""James Farrell""]","""0/999""","300","","999","""IR/Ethics of College""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"55556","1.0","474","[""IDFA""]","","","","","[""Staff""]","","300","","","""Academic Internship""","394","true","","2","","","""O""","20062","","","""Research""","2006"
"55557","1.0","472","[""IDFA""]","","","","","[""Staff""]","","200","","","""IS/""","298","false","","2","","","""O""","20062","","","""Research""","2006"
"55558","1.0","475","[""IDFA""]","","","","","[""Staff""]","","300","","","""IR/""","398","false","","2","","","""O""","20062","","","""Research""","2006"
"55559","1.0","766","[""MATH""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"55560","1.0","767","[""MATH""]","1","""0/999""","","","[""Clifton Corzatt""]","""0/999""","300","","999","""IR/Top: Analytic Num Thry""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"55703","1.0","18612","[""AFAM""]","1","""0/999""","","","[""Joseph L. Mbele""]","""0/999""","200","","999","""Academic Internship""","294","false","","2","""1/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55704","1.0","18614","[""AFAM""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55705","1.0","18613","[""AFAM""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55706","1.0","18615","[""AFAM""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55707","1.0","18616","[""BMOLS""]","0","""0/999""","","","[""Staff""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55708","1.0","18618","[""BMOLS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55709","1.0","18617","[""BMOLS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55710","1.0","18619","[""BMOLS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55711","1.0","670","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55712","1.0","668","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55713","1.0","669","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"55714","1.0","671","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"55715","1.0","18620","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55716","1.0","18622","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55717","1.0","18621","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55718","1.0","791","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55719","1.0","1282","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55720","1.0","1284","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55721","1.0","1283","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55722","1.0","1285","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"55766","1.0","939","[""NURS""]","25","""0/999""","","","[""Rita Glazebrook"", ""Mary Kuehn"", ""Judith Sateren""]","""8/999""","100","[""HH 501""]","24","""Nutrition & Wellness""","110","false","""C""","2","""3/999""","""5/999""","""C""","20062","[""M-F 1040-1240PM""]","""Nutrition and Wellness""","""Research""","2006"
"55819","1.0","1371","[""SWRK""]","1","""0/999""","","","[""Mary Carlsen""]","""0/999""","300","","1","""Social Worker as Prof""","381","false","","2","""0/999""","""0/999""","""C""","20062","","""The Social Worker as Professional""","""Research""","2006"
"58574","0.5","344","[""EDUC""]","2","""0/999""","","","[""Rosemary A. Pfarr-Baker""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58594","1.0","69","[""ART""]","1","""0/999""","","","[""Margaret Ojala""]","""0/999""","200","","999","""IS/Photo: Sense of Place""","298","false","""B""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58595","1.0","69","[""ART""]","1","""0/999""","","","[""Henrietta Doner-Hedrick""]","""0/999""","200","","999","""IS/Life Oil Painting""","298","false","""C""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58596","1.0","69","[""ART""]","1","""0/999""","","","[""Henrietta Doner-Hedrick""]","""0/999""","200","","999","""IS/Advanced Oil Painting""","298","false","""D""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58597","1.0","69","[""ART""]","1","""0/999""","","","[""Irve Dell""]","""0/999""","200","","999","""IS/Multimedia Studies""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58598","1.0","154","[""BIO""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""B""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58599","1.0","154","[""BIO""]","1","""0/999""","","","[""Michael Swift""]","""0/999""","200","","999","""IS/Fluoranthene Tox.""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58601","1.0","434","[""ENGL""]","1","""0/999""","","","[""Eliot K. Wilson""]","""0/999""","200","","999","""IS/Ecstatic Poets""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58603","1.0","223","[""CHEM""]","1","""0/999""","","","[""Nathaniel J. Schaefle""]","""0/999""","300","","999","""IR/Polymer Dynamics""","398","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58604","1.0","223","[""CHEM""]","1","""0/999""","","","[""Gregory W. Muth""]","""0/999""","300","","999","""IR/RNA Thermodynamics""","398","false","""B""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58605","1.0","223","[""CHEM""]","1","""0/999""","","","[""Gregory W. Muth""]","""0/999""","300","","999","""IR/RNA Synthesis""","398","false","""C""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58606","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jonathan Hill""]","""0/999""","300","","999","""IR/Graphic Satire""","398","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58607","1.0","451","[""ENGL""]","1","""0/999""","","","[""Eliot K. Wilson""]","""0/999""","300","","999","""IR/Narratology""","398","false","""B""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58610","1.0","153","[""BIO""]","1","""0/999""","","","[""Douglas J. Beussman""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58611","1.0","153","[""BIO""]","1","""0/999""","","","[""Anne Walter""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58612","1.0","153","[""BIO""]","1","""0/999""","","","[""Patrick N. Riley""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58613","1.0","153","[""BIO""]","1","""0/999""","","","[""Eric Cole""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58614","1.0","153","[""BIO""]","2","""0/999""","","","[""Michael Swift""]","""0/999""","200","","999","""Academic Internship""","294","true","""E""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58615","1.0","153","[""BIO""]","4","""0/999""","","","[""Jean C. Porterfield""]","""0/999""","200","","999","""Academic Internship""","294","true","""F""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58617","1.0","344","[""EDUC""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58618","1.0","276","[""ECON""]","1","""0/999""","","","[""Edward David Emery""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58619","1.0","784","[""MGMT""]","1","""0/999""","","","[""Mary Ann Emery""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58620","1.0","784","[""MGMT""]","1","""0/999""","","","[""Christopher J. Meidt""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58621","1.0","784","[""MGMT""]","1","""0/999""","","","[""Thomas A. Williamson""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58622","1.0","784","[""MGMT""]","1","""0/999""","","","[""Sian E. Muir""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58623","1.0","1139","[""PSCI""]","2","""0/999""","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20062","","""Internship""","""Research""","2006"
"58624","1.0","1178","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"58625","1.0","963","[""NURS""]","0","""0/999""","","","[""Diana Neal""]","""0/999""","300","","999","""IR/Acupunc & Alt Therapy""","398","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58626","1.0","986","[""PHIL""]","1","""0/999""","","","[""Charles Taliaferro""]","""0/999""","200","","999","""IS/Value Theory""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58627","1.0","1068","[""PETH""]","1","""0/999""","","","[""Cynthia Book""]","""0/999""","300","","999","""IR/Agress, Rel, & Hockey""","398","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58628","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","300","","999","""IR/Pedagogy Write Up""","398","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"58629","1.0","1367","[""SWRK""]","1","""0/999""","","","[""Mary Carlsen""]","""0/999""","200","","999","""IS/Germany Immigration""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58630","1.0","1367","[""SWRK""]","1","""0/999""","","","[""Mary Carlsen""]","""0/999""","200","","999","""IS/Social Work in Russia""","298","false","""B""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58631","1.0","847","[""MUSIC""]","3","""0/999""","","","[""Kay Sahlin""]","""0/999""","200","","999","""IS/Flute Ped/Lit/History""","298","false","""A""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58632","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Karrin D. Meffert-Nelson""]","""0/999""","200","","999","""IS/Clarinet Ped & History""","298","false","""B""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58633","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Larry J. Zimmerman""]","""0/999""","200","","999","""IS/Pedagogy & Lit: Tromb.""","298","false","""C""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58634","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Herbert E. Winslow""]","""0/999""","200","","999","""IS/Horn Pedagogy & Lit""","298","false","""D""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58635","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Timothy Mahr""]","""0/999""","200","","999","""IS/Wind Band Literature""","298","false","""E""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58636","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Janis Hardy"", ""Anne Walter""]","""0/999""","200","","999","""IS/Physiology of Voice""","298","false","""F""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"58637","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Catherine R. Rodland""]","""0/999""","200","","999","""IS/Musical Theater""","298","false","""G""","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"

