"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"73674","1.0","532","[""GCON""]","22","""22/999""","[""BTS-B"", ""WRI""]","","[""Christopher M. Brunelle""]","""0/999""","100","[""HH 514""]","22","""Romans & Christians""","115","false","""A""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73675","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","[""J. L. Carrington""]","""0/999""","100","[""HH 515""]","19","""Romans & Christians""","115","false","""B""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73676","1.0","532","[""GCON""]","18","""18/999""","[""BTS-B"", ""WRI""]","","[""Nancy M. Thompson""]","""0/999""","100","[""HH 516""]","19","""Romans & Christians""","115","false","""C""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73677","1.0","532","[""GCON""]","22","""22/999""","[""BTS-B"", ""WRI""]","","[""Patricia Beckman""]","""0/999""","100","[""OM 015""]","22","""Romans & Christians""","115","false","""D""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73678","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","[""Colin Wells""]","""0/999""","100","[""OM 004""]","19","""Romans & Christians""","115","false","""E""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73679","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","[""Jeanne I. Willcoxon""]","""0/999""","100","[""OM 002""]","19","""Romans & Christians""","115","false","""F""","2","""0/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2010"
"73682","1.0","308","[""EDUC""]","18","""11/999""","[""MCD""]","","[""Eric McDonald""]","""0/0""","100","","25","""Schools & Communities""","170","true","","2","""0/0""","""7/999""","""C""","20102","","""Urban Schools & Communities""","""Research""","2010"
"73684","1.0","22442","[""PSYCH""]","22","""6/5""","[""MCG""]","","[""Grace E. Cho""]","""6/999""","200","[""RNS 210""]","20","""SocioEmot Dev/Culture""","220","false","","2","""3/999""","""7/999""","""C""","20102","[""M-F 1040-1240PM""]","""Socioemotional Development in Cultural Context""","""Research""","2010"
"73685","1.0","19738","[""PHIL""]","29","""0/0""","[""IST""]","","[""Arthur Cunningham""]","""4/999""","200","[""RML 577""]","30","""Space and Time""","246","false","","2","""9/999""","""16/999""","""C""","20102","[""M-F 1040-1240PM""]","","""Research""","2010"
"73690","1.0","482","[""FREN""]","12","""4/999""","[""FOL-F"", ""ORC""]","","[""Wendy Allen""]","""1/999""","200","[""OM 026""]","25","""Speaking of French""","250","false","","2","""2/999""","""5/999""","""O""","20102","[""M-F 1040-0330PM""]","""Speaking""","""Research""","2010"
"73691","1.0","22122","[""MATH""]","11","""1/999""","","","[""Alexander Woo""]","""4/999""","200","[""RNS 297"", ""RNS 297"", ""RNS 297""]","22","""Structures in Higher Math""","235","false","","2","""0/999""","""6/999""","""O""","20102","[""M-F 0900-1000"", ""M-F 1100-1200PM"", ""M-F 0130-0300PM""]","""Structures in Higher Mathematics""","""Research""","2010"
"73694","1.0","104","[""BIO""]","19","""5/999""","[""IST""]","","[""Sara E. Fruehling""]","""2/999""","100","[""RNS 190"", ""RNS 190""]","24","""The Biology of Women""","124","false","","2","""4/999""","""8/999""","""O""","20102","[""MTThF 1040-1200PM"", ""MTThF 0100-0300PM""]","","""Research""","2010"
"73698","1.0","705","[""ID""]","24","""0/999""","[""ALS-A""]","","[""Karen Wilson""]","""5/999""","200","","28","""Theatre in London""","258","false","","2","""10/999""","""9/999""","""C""","20102","","","""Research""","2010"
"73700","1.0","86","[""ASIAN""]","1","""0/999""","[""MCG""]","","[""Tomoko Hoogenboom""]","""1/999""","200","[""OM 001""]","10","""Top: Japan Lang & Soc""","226","false","","2","""0/999""","""0/999""","""O""","20102","[""M-F 1040-1240PM""]","""Japanese Language in Society""","""Topic""","2010"
"73704","1.0","382","[""ENGL""]","31","""9/999""","[""ALS-L"", ""MCG""]","","[""Joseph L. Mbele""]","""14/999""","100","[""RML 515""]","30","""Trickstr/Post-Col Lit""","108","false","","2","""8/999""","""0/999""","""C""","20102","[""M-F 0100-0300PM""]","""The Hero and the Trickster in Post-Colonial Literature""","""Research""","2010"
"73707","1.0","339","[""EDUC""]","29","""0/0""","[""MCD""]","","[""Rosemary A. Pfarr-Baker""]","""19/999""","300","","32","""Urban Sem & Practicum""","379","true","","2","""10/999""","""0/0""","""C""","20102","","""Urban Education Practicum and Seminar""","""Research""","2010"
"73713","1.0","21601","[""SCICN""]","23","""0/999""","[""HWC"", ""IST"", ""SED""]","","[""Brian Borovsky"", ""Steve Soderlind""]","""0/999""","200","[""OM 031"", ""OM 031""]","24","""Well-Ordered Universe""","215","false","","2","""0/999""","""23/999""","""C""","20102","[""M-F 1040-1210PM"", ""M-Th 0130-0430PM""]","""The Well-Ordered Universe: Patterns and Models in Science""","""Research""","2010"
"73718","1.0","606","[""HIST""]","18","""6/8""","[""MCG""]","","[""Jeane DeLaney""]","""4/999""","200","[""HH 307""]","35","""20th Century Cuba""","243","false","","2","""4/999""","""4/999""","""O""","20102","[""M-F 0100-0300PM""]","""20th-Century Cuba""","""Research""","2010"
"74891","1.0","939","[""NURS""]","43","""30/999""","[""IST""]","","[""Mary Kuehn""]","""0/999""","100","[""HH 501""]","45","""Nutrition & Wellness""","110","false","""B""","2","""13/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""Nutrition and Wellness""","""Research""","2010"
"75002","1.0","1174","[""PSYCH""]","21","""0/999""","[""HBS""]","","[""McMillan Donna K.""]","""10/999""","200","","20","""Envtal Psych/Rocky Mtns""","227","false","","2","""5/999""","""6/999""","""C""","20102","","""Environmental Psychology at Rocky Mountain National Park""","""Research""","2010"
"75004","1.0","16969","[""PSYCH""]","7","""0/999""","","","[""Shelly D. Dickinson""]","""3/999""","300","[""RNS 123"", ""RNS 123""]","12","""Adv Res Method Behav Neur""","395","false","","2","""4/999""","""0/999""","""O""","20102","[""MTThF 1040-1240PM"", ""MTThF 0100-0300PM""]","""Advanced Research in Behavioral Neuroscience""","""Research""","2010"
"75069","1.0","19734","[""NORW""]","28","""13/999""","[""ALS-L""]","","[""Margaret H. O'Leary""]","""6/999""","200","[""OM 001""]","25","""Top: Nordic Crime Fiction""","224","false","","2","""5/999""","""4/999""","""C""","20102","[""M-F 0100-0300PM""]","""Topics in Contemporary Nordic Literature: A Window on Society""","""Topic""","2010"
"75192","1.0","20056","[""ART""]","25","""12/10""","[""ALS-A""]","","[""Kathryne Fisher""]","""3/4""","100","[""DC 106"", ""DC 106"", ""DC 106""]","26","""Foundation 3-D Media""","103","false","","2","""2/4""","""8/8""","""C""","20102","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Foundation Three-Dimensional Media""","""Research""","2010"
"75193","1.0","19833","[""ART""]","16","""0/999""","[""ALS-A""]","","[""Mary Griep""]","""7/999""","100","","18","""Draw from Nature/Islands""","106","false","","2","""8/999""","""1/999""","""C""","20102","","""Drawing from Nature/Islands""","""Research""","2010"
"75194","1.0","106","[""BIO""]","37","""25/999""","[""IST"", ""SED""]","106","[""Brian B. Gibbens"", ""Anne Walter""]","""1/999""","100","[""RNS 290""]","40","""Cell Bio & Genetics""","125","false","","2","""1/999""","""10/999""","""C""","20102","[""M-F 0100-0300PM""]","""Cellular Biology and Genetics""","""Research""","2010"
"75195","0.0","107","[""BIO""]","20","""13/999""","","106","[""Brian B. Gibbens"", ""Anne Walter""]","""0/999""","100","[""RNS 398"", ""RNS 398""]","18","""Cell Bio & Genetics Lab""","125","false","""A""","2","""1/999""","""6/999""","""C""","20102","[""M-F 0800-1000"", ""M-F 1040-1200PM""]","","""Lab""","2010"
"75196","1.0","114","[""BIO""]","22","""5/6""","[""IST"", ""SED""]","114","[""John Giannini""]","""6/6""","100","[""RNS 455""]","24","""Thinking & Doing Bio""","135","false","","2","""4/6""","""7/6""","""C""","20102","[""M-F 0900-1000""]","""Thinking and Doing Biology""","""Research""","2010"
"75197","1.0","150","[""BIO""]","16","""0/999""","","","[""Eric Cole""]","""7/999""","200","","16","""Island Biology""","287","false","","2","""7/999""","""2/999""","""C""","20102","","""Island Biology in the Bahamas""","""Research""","2010"
"75198","1.0","151","[""BIO""]","19","""0/999""","","","[""Steven Freedberg""]","""9/999""","200","","16","""Equatorial Biology""","288","false","","2","""8/999""","""2/999""","""C""","20102","","","""Research""","2010"
"75205","1.0","823","[""MUSIC""]","12","""0/0""","[""ALS-A""]","","[""John E. Bower""]","""6/999""","200","[""CHM 233"", ""CHM 222""]","15","""Music/Electronic Med""","225","false","""A""","2","""6/999""","""0/999""","""C""","20102","[""M-F 1200-0100PM"", ""M-F 0115-0215PM""]","""Music in the Electronic Medium""","""Research""","2010"
"75206","1.0","828","[""MUSIC""]","17","""2/999""","[""ALS-A""]","","[""Paul Westermeyer""]","""5/999""","200","[""CHM 232"", ""CHM 232""]","19","""Music/Chr Worship""","235","false","","2","""1/999""","""9/999""","""O""","20102","[""MTTh 1040-1240PM"", ""MTTh 0130-0300PM""]","""Music in Christian Worship""","""Research""","2010"
"75208","1.0","825","[""MUSIC""]","19","""1/999""","[""ALS-A"", ""MCD""]","","[""Alice Hanson""]","""8/999""","200","[""CHM 239"", ""CHM 239""]","35","""America's Hit Parade""","232","false","","2","""2/999""","""8/999""","""O""","20102","[""M-Th 0900-1000"", ""M-Th 1040-1200PM""]","","""Research""","2010"
"75210","1.0","840","[""MUSIC""]","18","""8/999""","","","[""James McKeel""]","""5/999""","200","[""CHM Urness"", ""CHM Urness""]","30","""Opera Workshop""","269","false","","2","""3/999""","""2/999""","""C""","20102","[""M-Th 1040-1230PM"", ""M-Th 0130-0300PM""]","","""Research""","2010"
"75214","1.0","967","[""PHIL""]","13","""10/999""","","","[""Edward Langerak""]","""0/0""","100","[""HH 515""]","19","""Death/Meaning of Life""","147","false","","2","""0/0""","""3/999""","""C""","20102","[""M-F 0100-0300PM""]","""Death and the Meaning of Life""","""Research""","2010"
"75217","1.0","2168","[""PHIL""]","0","""0/0""","","","[""Danny Munoz-Hutchinson""]","""0/999""","200","[""HH 302""]","19","""Top: Neoplatonism""","247","false","","2","""0/999""","""0/999""","""X""","20102","[""M-F 1040-1240PM""]","""Selected Topics in Philosophy""","""Topic""","2010"
"75218","1.0","18761","[""PSCI""]","27","""0/0""","[""EIN""]","","[""Douglas J. Casson""]","""5/0""","200","[""TB 216""]","19","""Ambition and Leadership""","278","false","","2","""22/999""","""0/0""","""C""","20102","[""M-F 1040-1240PM""]","""Ambition and the Vocation of Leadership""","""Research""","2010"
"75219","1.0","1142","[""PSCI""]","7","""0/999""","[""HBS"", ""MCD""]","","[""Christopher B. Chapp""]","""4/999""","200","[""DC 204""]","19","""Top: Race - Politics""","299","false","","2","""2/999""","""1/999""","""O""","20102","[""M-F 1040-1240PM""]","""Topics in Political Science""","""Topic""","2010"
"75220","1.0","1103","[""PSCI""]","32","""23/999""","[""HBS"", ""MCD""]","","[""Christopher Galdieri""]","""3/999""","100","[""HH 403""]","30","""American Politics""","111","false","","2","""5/999""","""1/999""","""C""","20102","[""M-F 0100-0300PM""]","","""Research""","2010"
"75221","1.0","20059","[""CHEM""]","15","""0/999""","[""IST"", ""SED""]","","[""Douglas J. Beussman""]","""6/999""","300","[""RNS 435""]","20","""Bioanalytic Chemistry""","384","false","","2","""9/999""","""0/999""","""O""","20102","[""M-F 1040-1240PM""]","""Bioanalytical Chemistry""","""Research""","2010"
"75222","1.0","301","[""CSCI""]","16","""0/999""","","","[""Richard Brown""]","""5/999""","300","[""RNS 203"", ""RNS 203""]","30","""Top: Parallel Comput""","300","false","","2","""5/999""","""6/999""","""O""","20102","[""M-F 0830-1000"", ""M-F 0100-0300PM""]","""Topics in Computer Science""","""Topic""","2010"
"75223","1.0","1199","[""REL""]","30","""2/999""","[""BTS-T""]","","[""L. DeAne Lagerquist""]","""2/999""","200","[""BMC 101""]","35","""Lutheran Heritage""","213","false","","2","""0/999""","""26/999""","""C""","20102","[""M-F 1040-1240PM""]","","""Research""","2010"
"75224","1.0","1202","[""REL""]","27","""0/0""","[""EIN""]","","[""Jamie A. Schillinger""]","""3/0""","200","[""BMC 101""]","25","""Christ/Islamic Ethics""","217","false","","2","""24/999""","""0/0""","""C""","20102","[""M-F 0100-0300PM""]","""Christian and Islamic Ethics: Conflicts and Cross-Pollination""","""Research""","2010"
"75225","1.0","17832","[""REL""]","0","""0/999""","[""BTS-T""]","","[""Mary E. Anderson""]","""0/999""","200","","24","""Living Faith-Holden Vlg""","243","false","","2","""0/999""","""0/999""","""X""","20102","","""Living Faith: Theology and Practice at Holden Village""","""Research""","2010"
"75227","1.0","368","[""DANCE""]","18","""8/999""","[""ALS-A"", ""SPM""]","","[""Anthony Roberts""]","""3/999""","100","[""DC Studio 1"", ""DC 100""]","15","""Movement/Camera/Process""","150","false","","2","""3/999""","""4/999""","""C""","20102","[""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Movement, the Camera, and the Creative Process""","""Research""","2010"
"75228","1.0","1225","[""REL""]","23","""0/999""","[""BTS-T""]","","[""Eric Lund""]","""15/999""","200","","24","""Rome and Wittenberg""","262","false","","2","""2/999""","""6/999""","""C""","20102","","""Catholic Rome, Lutheran Wittenberg""","""Research""","2010"
"75230","1.0","19830","[""SOAN""]","22","""0/999""","[""MCG"", ""ORC""]","","[""Ryan R. Sheppard""]","""7/999""","200","","24","""Thailand: Culture, Inst""","232","false","","2","""5/999""","""10/999""","""C""","20102","","""Thailand: Culture, Institutions, and Interactions""","""Research""","2010"
"75231","1.0","18485","[""SOAN""]","32","""10/999""","[""HBS""]","","[""Bruce Nordstrom-Loeb""]","""6/999""","200","[""HH 317""]","25","""GLBT Lives and Issues""","246","false","","2","""14/999""","""2/999""","""C""","20102","[""M-F 1040-1240PM""]","","""Research""","2010"
"75232","1.0","254","[""ECON""]","14","""0/999""","[""HBS"", ""MCG""]","","[""Xun Pomponio""]","""2/999""","100","[""OM 020""]","19","""Transition Economics""","111","false","","2","""0/999""","""12/999""","""C""","20102","[""M-F 1040-1240PM""]","""Gateways to Economics: Transition Economies""","""Research""","2010"
"75233","1.0","1338","[""SPAN""]","24","""3/999""","[""ORC""]","","[""Maggie Broner""]","""6/999""","200","[""OM 035""]","19","""Contemporary Issues""","274","false","","2","""6/999""","""9/999""","""C""","20102","[""M-F 1040-0300PM""]","""Contemporary Issues in the Spanish-Speaking World""","""Research""","2010"
"75234","1.0","17675","[""EDUC""]","9","""0/0""","","","[""Calvin D. Keasling""]","""2/999""","300","","25","""Teaching ESL K-12""","347","false","","2","""7/999""","""0/0""","""O""","20102","","","""Research""","2010"
"75248","1.0","21526","[""ENGL""]","20","""0/999""","[""ALS-L""]","","[""Jan C. Hill""]","""6/999""","200","[""RML 525""]","30","""Topics: Regional Lit""","200","false","""A""","2","""0/999""","""14/999""","""C""","20102","[""M-F 0100-0300PM""]","""Topics in Cross-Cultural Literature""","""Topic""","2010"
"75249","1.0","512","[""GERM""]","23","""1/999""","[""HWC"", ""WRI""]","","[""Karl Fink""]","""14/999""","200","[""TB 227""]","19","""Age of Goethe-Tr""","246","false","","2","""1/999""","""7/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Age of Goethe""","""Research""","2010"
"75250","1.0","701","[""GERM""]","18","""0/999""","[""HBS"", ""HWC"", ""ORC""]","","[""Lavern Rippley""]","""8/999""","200","","30","""The Mare Balticum""","247","false","","2","""4/999""","""6/999""","""C""","20102","","""Mare Balticum""","""Research""","2010"
"75257","1.0","1408","[""STAT""]","16","""0/999""","[""ORC""]","","[""Julie M. Legler""]","""11/999""","200","","15","""Global Health & Biostats""","285","false","","2","""5/999""","""0/999""","""C""","20102","","""Global Health and Biostatistics in Geneva""","""Research""","2010"
"75385","1.0","22791","[""ASIAN"", ""HIST""]","21","""0/999""","[""MCG""]","","[""Robert Entenmann""]","""10/999""","200","","20","""Nat'l ID/Ethnicity/China""","262","false","","2","""10/999""","""1/999""","""C""","20102","","""National Identity and Ethnicity in China""","""Research""","2010"
"75386","1.0","22792","[""NURS""]","25","""0/999""","[""MCG""]","","[""Neil MacNaughton""]","""13/999""","200","","25","""Health/Culture/Oceania""","221","false","","2","""10/999""","""2/999""","""C""","20102","","""Health and Culture in Oceania""","""Research""","2010"
"75387","1.0","22793","[""PSCI""]","24","""0/999""","","","[""Anthony Lott""]","""13/999""","200","","20","""World Courts in Europe""","234","false","","2","""4/999""","""7/999""","""C""","20102","","","""Research""","2010"
"75598","1.0","22884","[""ART"", ""ASIAN""]","18","""0/999""","[""ALS-A"", ""MCG""]","","[""Karil J. Kucera""]","""7/999""","200","","18","""Sacred Sites/South Asia""","262","false","","2","""10/999""","""1/999""","""C""","20102","","""Sacred Sites of South Asia""","""Research""","2010"
"75616","1.0","18523","[""ASIAN"", ""PSCI""]","11","""2/999""","[""HBS"", ""MCG""]","","[""Katherine S. Tegtmeyer Pak""]","""3/999""","200","[""HH 317""]","30","""Nation/Region/Globe/Asia""","245","false","","2","""0/999""","""6/999""","""O""","20102","[""M-F 0100-0300PM""]","""Nationalism, Regionalism, Globalization in Asia""","""Research""","2010"
"75620","1.0","22780","[""ESTH""]","4","""0/0""","","","[""Christine Daymont""]","""0/999""","300","[""SAC 103"", ""SAC 103""]","24","""Exercise Prescription""","376","false","","2","""4/999""","""0/0""","""O""","20102","[""M-F 0830-1000"", ""M-F 1200-0200PM""]","""Fitness Assessment and Exercise Prescription""","""Research""","2010"
"75627","1.0","21526","[""ENGL""]","24","""0/999""","[""ALS-L""]","","[""Jonathan T. Naito""]","""9/999""","200","[""RML 421""]","30","""Top: Black&Asian Brit Lit""","200","false","""B""","2","""0/999""","""15/999""","""O""","20102","[""M-F 1040-1240PM""]","""Topics in Cross-Cultural Literature""","""Topic""","2010"
"75629","1.0","22947","[""IS""]","17","""0/0""","[""IST"", ""ORC""]","","[""Jason J. Engbrecht""]","""7/999""","200","[""RNS 293"", ""RNS 210""]","16","""Top: Collaborative Design""","219","false","","2","""5/999""","""5/999""","""C""","20102","[""M-F 0830-1000"", ""M-F 0100-0330PM""]","","""Topic""","2010"
"75642","1.0","22987","[""SOAN""]","14","""5/999""","[""HBS""]","","[""Elisabet Rogg""]","""4/999""","200","[""HH 322""]","25","""Gender Equality/Nordic""","241","false","","2","""1/999""","""4/999""","""O""","20102","[""M-F 0100-0300PM""]","""Gender Equality in the Nordic Countries""","""Research""","2010"
"75646","0.0","23011","[""REL""]","0","""0/999""","","","[""Eric Lund""]","""0/999""","200","","10","""FLC - German""","262","false","","2","""0/999""","""0/999""","""C""","20102","","","""FLAC""","2010"
"75722","1.0","18782","[""ENVST""]","9","""0/999""","","","[""John D. Schade""]","""4/999""","300","[""RNS 400"", ""RNS 400""]","10","""Top: Ecosystem Research""","381","false","","2","""3/999""","""2/999""","""C""","20102","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Advanced Research Topics in Environmental Studies""","""Topic""","2010"
"75724","1.0","21510","[""ENGL""]","30","""7/999""","[""ALS-L""]","","[""Diana Postlethwaite""]","""10/999""","200","[""RML 515""]","30","""Top:Monster: Myths&Movies""","260","false","","2","""10/999""","""3/999""","""C""","20102","[""M-F 1040-1240PM""]","""Topics in Cross-Disciplinary Literary Study""","""Topic""","2010"
"75729","1.0","21526","[""ENGL""]","25","""2/999""","[""ALS-L""]","","[""Joan Hepburn""]","""5/999""","200","[""RML 421""]","30","""Top: Women & Afr Diaspora""","200","false","""C""","2","""7/999""","""11/999""","""O""","20102","[""M-F 0100-0300PM""]","""Topics in Cross-Cultural Literature""","""Topic""","2010"
"75730","1.0","450","[""ENGL""]","14","""0/0""","[""EIN"", ""WRI""]","","[""Karen Cherewatuk""]","""1/0""","300","[""RML 520""]","14","""Chaucer and Ethics""","395","false","","2","""13/999""","""0/0""","""C""","20102","[""M-F 1040-1240PM""]","""Chaucer from an Ethical Perspective""","""Research""","2010"
"75735","1.0","23234","[""REL""]","26","""0/999""","[""HWC""]","","[""James Hanson""]","""12/999""","200","","24","""Hist Geog/Bible/Holy Land""","271","false","","2","""9/999""","""5/999""","""C""","20102","","""Historical Geography and the Bible in the Holy Land""","""Research""","2010"
"75788","1.0","23236","[""GERM""]","11","""0/999""","[""FOL-G""]","","[""Karen R. Achberger""]","""2/999""","200","","18","""Culture/Lang St Vienna""","239","false","","2","""1/999""","""8/999""","""C""","20102","","""Culture and Language Studies in Vienna""","""Research""","2010"
"75789","1.0","83","[""ASIAN""]","24","""5/999""","[""ALS-A"", ""MCG""]","","[""Pin Pin Wan""]","""6/999""","100","[""HH 307""]","30","""Cont China Thru Film""","156","false","","2","""3/999""","""10/999""","""O""","20102","[""M-F 1040-1240PM""]","""Contemporary China Through Film""","""Research""","2010"
"75819","1.0","227","[""CLASS""]","28","""25/999""","[""HWC""]","","[""Valerio Caldesi-Valeri""]","""0/999""","100","[""BMC 111""]","30","""Fall of Roman Empire""","128","false","","2","""3/999""","""0/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Fall of the Roman Empire and the Rise of Christianity""","""Research""","2010"
"75820","1.0","19400","[""CLASS""]","7","""0/999""","[""WRI""]","","[""Steve T. Reece""]","""0/999""","300","","10","""Directed Research""","396","false","","2","""7/999""","""0/999""","""O""","20102","","""Directed Undergraduate Research""","""Research""","2010"
"75929","1.0","17196","[""PSCI""]","30","""14/999""","[""HWC""]","","[""Edward W. Gimbel""]","""7/999""","100","[""BMC 111""]","30","""The Problem of War""","119","false","","2","""3/999""","""6/999""","""C""","20102","[""M-F 0100-0300PM""]","","""Research""","2010"
"76755","1.0","172","[""BIO""]","0","""0/0""","","","[""Kimberly A. Kandl""]","""0/999""","300","[""RNS 316"", ""RNS 316""]","8","""Top:  Questions/Cell Bio""","391","false","","2","""0/999""","""0/0""","""X""","20102","[""MTThF 1040-1200PM"", ""MTThF 0100-0300PM""]","""Selected Topics""","""Topic""","2010"
"76757","1.0","189","[""CHEM""]","40","""40/999""","","","[""Annalisa M. Jordan""]","""0/999""","100","[""RNS 390""]","40","""Atom/Molec Structure""","123","false","""C""","2","""0/999""","""0/999""","""C""","20102","[""M-F 0100-0300PM""]","""Atomic and Molecular Structure""","""Research""","2010"
"76758","1.0","804","[""MUSIC""]","25","""23/999""","[""ALS-A""]","","[""Linda Berger"", ""Nancy Paddleford""]","""0/999""","100","[""CHM 233"", ""CHM 233""]","29","""The Art of Music""","131","false","","2","""2/999""","""0/999""","""C""","20102","[""M-F 0900-1000"", ""M-F 1040-1140""]","","""Research""","2010"
"79900","1.0","455","[""ENVST""]","13","""8/999""","[""IST""]","","[""Alison Wallace""]","""0/999""","100","[""RNS 150"", ""RNS 150""]","19","""Intro: Env Studies""","137","false","""B""","2","""1/999""","""4/999""","""O""","20102","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Introduction to Environmental Studies""","""Research""","2010"
"79904","1.0","23944","[""SOAN""]","25","""7/999""","[""MCG""]","","[""Ibtesam Al Atiyat""]","""3/999""","200","[""BMC 110""]","25","""Intro Islamic Feminisms""","235","false","","2","""3/999""","""12/999""","""C""","20102","[""M-F 1040-1240PM""]","""Introduction to Islamic Feminisms""","""Research""","2010"
"79905","1.0","23943","[""REL""]","72","""3/999""","[""BTS-T""]","","[""Torin D. Alexander"", ""Anantanand Rambachan"", ""Edmund Santurri""]","""23/999""","200","[""RNS 150""]","75","""Gandhi, Niebuhr. and King""","242","false","","2","""4/999""","""42/999""","""C""","20102","[""M-F 1040-1240PM""]","""The Religious and the Political:Gandhi, Niebuhr, and King""","""Research""","2010"
"79927","1.0","830","[""ASIAN"", ""MUSIC""]","15","""6/999""","[""ALS-A"", ""MCG""]","","[""Julia Byl""]","""3/999""","200","[""CHM 224"", ""CHM 224"", ""CHM 224""]","19","""Music/Society/Indonesia""","238","false","","2","""4/999""","""2/999""","""O""","20102","[""MW 1045-1230PM"", ""MWTh 0145-0300PM"", ""T 1045-0100PM""]","""Music and Civil Society in Indonesia""","""Research""","2010"
"79928","1.0","23948","[""HIST""]","13","""12/999""","[""MCG""]","","[""Abdulai Iddrisu""]","""0/0""","100","[""HH 302""]","19","""Slavery in African Hist""","151","false","","2","""0/0""","""1/0""","""O""","20102","[""M-F 1040-1240PM""]","""Slavery in African History""","""Research""","2010"
"79929","1.0","572","[""HIST""]","10","""9/999""","[""HWC""]","","[""Luke Brekke""]","""0/0""","100","[""HH 516""]","19","""Top: Jihad & Crusade""","188","false","","2","""0/0""","""1/0""","""O""","20102","[""M-F 0800-1000""]","""Topical Seminar""","""Topic""","2010"
"79945","1.0","23946","[""PSYCH""]","16","""0/999""","[""WRI""]","","[""Dana Gross""]","""6/999""","200","[""RNS 124""]","15","""Community Applications""","224","false","","2","""3/999""","""7/999""","""C""","20102","[""M-F 1040-1240PM""]","""Community Applications of Psychology""","""Research""","2010"
"79953","1.0","23954","[""ENVST""]","10","""0/999""","[""ALS-L""]","","[""Mark Allister""]","""3/999""","300","[""RML 520""]","18","""Top: Eco-Criticism/Poetry""","383","false","","2","""5/999""","""2/999""","""O""","20102","[""M-F 0100-0300PM""]","","""Research""","2010"
"79995","1.0","434","[""ENGL""]","2","""0/999""","","","[""Joseph L. Mbele""]","""0/999""","200","","999","""IS/Nuer Folklore""","298","false","""A""","2","""2/999""","""0/999""","""C""","20102","","""Independent Study""","""Research""","2010"
"80006","1.0","1395","[""THEAT""]","1","""0/999""","[""WRI""]","","[""Dona W. Freeman""]","""0/999""","200","","999","""IS/Filming Shakespeare""","298","false","""A""","2","""1/999""","""0/999""","""C""","20102","","""Independent Study""","""Research""","2010"
"80047","0.0","115","[""BIO""]","22","""5/6""","","114","[""John Giannini""]","""6/6""","100","[""RNS 455""]","24","""Thinking & Doing Bio Lab""","135","false","","2","""4/6""","""7/6""","""C""","20102","[""M-F 1040-0100PM""]","","""Lab""","2010"
"80058","1.0","19730","[""EDUC""]","2","""0/999""","","","[""Howard Wilson""]","""0/999""","300","","2","""Teaching of Theater K-12""","367","false","","2","""2/999""","""0/999""","""C""","20102","","","""Research""","2010"
"80084","1.0","434","[""ENGL""]","1","""0/999""","","","[""Jenny Dunning""]","""0/999""","200","","999","""IS/The Novel""","298","false","""B""","2","""1/999""","""0/999""","""C""","20102","","""Independent Study""","""Research""","2010"
"80086","1.0","153","[""BIO""]","2","""0/999""","","","[""Michael Swift""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80087","1.0","153","[""BIO""]","2","""0/999""","","","[""John Giannini""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""0/999""","""C""","20102","","""Internship""","""Research""","2010"
"80105","1.0","464","[""ENVST""]","2","""0/999""","","","[""James Farrell""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80106","1.0","1139","[""PSCI""]","3","""0/999""","","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""3/999""","""0/999""","""C""","20102","","""Internship""","""Research""","2010"
