"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"78762","1.0","532","[""GCON""]","21","""21/999""","[""BTS-B"", ""WRI""]","","[""Jeanne I. Willcoxon""]","""0/999""","100","[""BMC 110""]","22","""Romans & Christians""","115","false","""E""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
"78763","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","[""Steve Soderlind""]","""0/999""","100","[""BMC 111""]","19","""Romans & Christians""","115","false","""F""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
"78767","1.0","308","[""EDUC""]","20","""12/999""","[""MCD""]","","[""Eric McDonald""]","""0/0""","100","[""BC 143"", ""BC 143""]","25","""Schools & Communities""","170","true","","2","""0/0""","""8/999""","""C""","20112","[""M-F 0800-1000"", ""M-F 1040-1240PM""]","""Urban Schools & Communities""","""Research""","2011"
"78768","1.0","22442","[""PSYCH""]","24","""5/5""","[""MCG""]","","[""Grace E. Cho""]","""6/999""","200","[""RNS 204""]","25","""SocioEmot Dev/Culture""","220","false","","2","""4/999""","""9/999""","""C""","20112","[""M-F 0100-0300PM""]","""Socioemotional Development in Cultural Context""","""Research""","2011"
"78769","1.0","19738","[""PHIL""]","29","""0/0""","[""IST""]","","[""Arthur Cunningham""]","""11/999""","200","[""RNS 190""]","30","""Space and Time""","246","false","","2","""8/999""","""10/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"78773","1.0","482","[""FREN""]","12","""3/999""","[""FOL-F"", ""ORC""]","","[""Jean E. Biem""]","""2/999""","200","[""TOH 310""]","18","""Speaking of French""","250","false","","2","""4/999""","""3/999""","""O""","20112","[""M-F 1040-0330PM""]","""Speaking""","""Research""","2011"
"78775","1.0","17675","[""EDUC""]","12","""0/0""","","","[""Jessica L. Tesdall"", ""Calvin D. Keasling""]","""5/999""","300","[""TOH 210""]","25","""Teaching ESL K-12""","347","false","","2","""7/999""","""0/999""","""O""","20112","[""MF 0900-0300PM""]","","""Research""","2011"
"78779","1.0","104","[""BIO""]","14","""4/999""","[""IST""]","","[""Tamar Resnick""]","""1/999""","100","[""RNS 210"", ""RNS 210""]","24","""The Biology of Women""","124","false","","2","""3/999""","""6/999""","""O""","20112","[""MTThF 1040-1200PM"", ""MTThF 0100-0300PM""]","","""Research""","2011"
"78781","1.0","17196","[""PSCI""]","47","""11/999""","[""HWC""]","","[""Anthony Lott"", ""Douglas J. Casson""]","""4/999""","100","[""HH 501""]","50","""The Problem of War""","119","false","","2","""4/999""","""28/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"78782","1.0","705","[""ID""]","24","""0/999""","[""ALS-A""]","","[""Diana Postlethwaite""]","""13/999""","200","","28","""Theater in London""","258","false","","2","""5/999""","""6/999""","""C""","20112","","","""Research""","2011"
"78783","1.0","114","[""BIO""]","24","""6/6""","[""IST"", ""SED""]","114","[""John Giannini""]","""5/6""","100","[""RNS 455""]","24","""Thinking & Doing Bio""","135","false","","2","""7/6""","""6/6""","""C""","20112","[""M-F 0900-1000""]","""Thinking and Doing Biology""","""Research""","2011"
"78786","1.0","22947","[""IS""]","16","""0/0""","[""IST"", ""ORC""]","","[""Jason J. Engbrecht""]","""11/999""","200","[""RNS 293"", ""RNS 293""]","16","""Top: Collaborative Design""","219","false","","2","""3/999""","""2/999""","""C""","20112","[""M-F 0830-1000"", ""M-F 0100-0330PM""]","","""Topic""","2011"
"78791","1.0","19734","[""NORW""]","29","""8/999""","[""ALS-L""]","","[""Margaret H. O'Leary""]","""5/999""","200","[""TOH 308""]","28","""Top: Nordic Crime Fiction""","224","false","","2","""6/999""","""10/999""","""C""","20112","[""M-F 0100-0300PM""]","""Topics in Contemporary Nordic Literature: A Window on Society""","""Topic""","2011"
"78802","1.0","339","[""EDUC""]","19","""0/0""","[""MCD""]","","[""Rosemary A. Pfarr-Baker""]","""13/999""","300","","32","""Urban Sem & Practicum""","379","true","""A""","2","""6/999""","""0/999""","""C""","20112","","""Urban Education Practicum and Seminar""","""Research""","2011"
"78805","1.0","21601","[""SCICN""]","23","""0/999""","[""HWC"", ""IST"", ""SED""]","","[""Shelly D. Dickinson"", ""Douglas Schuurman""]","""0/999""","200","[""RNS 410"", ""RNS 410""]","24","""Well-Ordered Universe""","215","false","","2","""0/999""","""23/999""","""C""","20112","[""M-F 1040-1210PM"", ""M-Th 0130-0430PM""]","""The Well-Ordered Universe: Patterns and Models in Science""","""Research""","2011"
"80402","1.0","228","[""CLASS""]","26","""5/999""","[""ALS-L""]","","[""Christopher M. Brunelle""]","""6/999""","100","[""TOH 308""]","30","""The Neverending Myth""","129","false","","2","""2/999""","""13/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Neverending Myth: Ovid's Metamorphoses""","""Research""","2011"
"80575","1.0","1496","[""ART""]","17","""7/999""","[""ALS-A""]","","[""Kathryne Fisher""]","""0/999""","200","[""DC 115"", ""DC 115"", ""DC 115""]","18","""Ceramics""","207","false","","2","""10/999""","""0/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","","""Research""","2011"
"80576","1.0","54","[""ART""]","21","""0/999""","[""ALS-A""]","","[""Nancy M. Thompson""]","""7/999""","200","","20","""Ital Art in Context""","255","false","","2","""10/999""","""4/999""","""C""","20112","","""Italian Art in Context""","""Research""","2011"
"80577","1.0","20054","[""ART""]","23","""11/999""","[""ALS-A""]","","[""Mary Griep""]","""5/999""","100","[""DC 216"", ""DC 216"", ""DC 216""]","22","""Foundation 2-D Media""","102","false","","2","""4/999""","""3/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Foundation Two-Dimensional Media""","""Research""","2011"
"80578","1.0","47","[""ART""]","11","""0/999""","[""ALS-A""]","","[""Guido Alvarez""]","""4/999""","200","[""DC 100""]","15","""Video Art Production""","239","false","","2","""2/999""","""5/999""","""O""","20112","[""M-F 0900-0300PM""]","","""Research""","2011"
"80580","1.0","19727","[""ASIAN""]","30","""3/999""","[""ALS-L"", ""MCG"", ""WRI""]","","[""Luying Chen""]","""9/999""","200","[""TOH 314""]","30","""Modern Chinese Lit & Soc""","237","false","","2","""5/999""","""13/999""","""C""","20112","[""M-F 0100-0300PM""]","""Modern Chinese Literature and Society""","""Research""","2011"
"80581","1.0","304","[""CSCI""]","20","""0/999""","","","[""Olaf A. Hall-Holt""]","""7/999""","300","[""RNS 203"", ""RNS 203""]","15","""Advanced Team Project""","350","false","","2","""8/999""","""5/999""","""C""","20112","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","","""Research""","2011"
"80582","1.0","147","[""BIO""]","16","""0/999""","","","[""Steven Freedberg""]","""4/999""","200","","16","""Desert Biology""","282","false","","2","""6/999""","""6/999""","""C""","20112","","","""Research""","2011"
"80585","1.0","21769","[""ENVST""]","15","""0/999""","[""ALS-L""]","","[""Robert Jacobel""]","""8/999""","200","[""RNS 206"", ""RNS 206""]","14","""Top: Polar Literature""","283","false","","2","""2/999""","""5/999""","""C""","20112","[""M-F 0800-1000"", ""M-F 1040-1240PM""]","""Topics with ALS-L""","""Research""","2011"
"80586","1.0","18778","[""ENVST""]","16","""2/999""","","","[""Michelle Garvey""]","""7/999""","200","[""RNS 400""]","18","""Top: Food, Politics & Env""","281","false","","2","""7/999""","""0/999""","""C""","20112","[""M-F 0100-0300PM""]","""Topics in Environmental Studies""","""Topic""","2011"
"80587","1.0","506","[""GERM""]","54","""6/999""","[""ALS-L"", ""HWC""]","","[""Lavern Rippley""]","""14/999""","100","[""RNS 150""]","50","""Folk/Fairy/Fables-Tr""","147","false","","2","""6/999""","""28/999""","""C""","20112","[""M-F 0100-0300PM""]","""Fairy Tales, Folktales and Fables""","""Research""","2011"
"80588","1.0","513","[""GERM""]","25","""5/999""","[""ALS-A"", ""HWC""]","","[""Karen R. Achberger""]","""4/999""","200","[""TOH 108""]","30","""German Cinema""","249","false","","2","""3/999""","""13/999""","""O""","20112","[""M-F 1040-1240PM""]","","""Research""","2011"
"80589","1.0","23949","[""HIST""]","16","""16/999""","[""HWC""]","","[""Todd W. Nichol""]","""0/0""","100","[""HH 302""]","18","""The Western Home""","169","false","","2","""0/0""","""0/0""","""O""","20112","[""M-F 1040-1240PM""]","""The Western Home: Stories of Norwegian America""","""Research""","2011"
"80592","1.0","728","[""MATH""]","23","""8/10""","[""AQR""]","","[""Ian Pierce""]","""4/999""","100","[""RNS 204"", ""RNS 204""]","24","""Gateways/Mathematics""","117","false","","2","""3/999""","""8/999""","""C""","20112","[""M-F 0800-1000"", ""M-F 1040-1240PM""]","""Gateways to Mathematics""","""Research""","2011"
"80594","1.0","762","[""MATH""]","24","""0/0""","","","[""Kay E. Smith""]","""6/6""","300","[""TOH 186"", ""TOH 186""]","23","""Sem: Cryptography""","382","false","","2","""17/17""","""1/0""","""C""","20112","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Topics in Mathematics""","""Seminar""","2011"
"80595","1.0","18331","[""MUSIC""]","9","""3/999""","[""ALS-A""]","","[""Alice Hanson""]","""1/999""","200","[""CHM 239"", ""CHM 239""]","35","""Theatrical Music""","236","false","","2","""4/999""","""1/999""","""O""","20112","[""M-Th 0900-1000"", ""M-Th 1040-1200PM""]","","""Research""","2011"
"80596","1.0","805","[""MUSIC""]","8","""2/999""","[""ALS-A""]","","[""David Carter""]","""0/999""","100","[""CHM 232""]","35","""Orchestral Music""","132","false","","2","""4/999""","""2/999""","""O""","20112","[""M-Th 1040-0100PM""]","","""Research""","2011"
"80597","1.0","977","[""PHIL""]","20","""0/0""","[""EIN""]","","[""Karen Gervais""]","""7/4""","200","[""HH 413""]","22","""Biomedical Ethics""","250","false","","2","""12/999""","""1/1""","""C""","20112","[""MWF 0800-1000""]","","""Research""","2011"
"80598","1.0","1109","[""PSCI""]","28","""24/999""","[""HBS""]","","[""Kristina Thalhammer""]","""2/999""","100","[""HH 307""]","30","""Politics Human Rights""","117","false","","2","""2/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""Politics and Human Rights""","""Research""","2011"
"80599","1.0","1362","[""SWRK""]","12","""0/0""","[""MCG""]","","[""Naurine Lennox""]","""3/10""","200","","25","""Fam Soc Srv Cntrl Mex""","256","false","","2","""3/8""","""6/7""","""C""","20112","","""Family Social Services in Central Mexico""","""Research""","2011"
"80600","1.0","22443","[""PSYCH""]","36","""11/999""","[""IST"", ""MCD""]","","[""Jeremy Loebach""]","""10/999""","200","[""RNS 310""]","30","""Psychology of Hearing""","222","false","","2","""8/999""","""7/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"80601","1.0","1157","[""PSYCH""]","12","""4/999""","","","[""Howard Thorsheim""]","""3/999""","200","[""RNS 240"", ""RNS 240""]","15","""Psychophysiology""","225","false","","2","""1/999""","""4/999""","""C""","20112","[""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","","""Research""","2011"
"80603","1.0","21444","[""REL""]","24","""0/999""","[""HWC""]","","[""L. DeAne Lagerquist""]","""8/999""","200","","20","""Sacred Place: Greece/Turk""","272","false","","2","""8/999""","""8/999""","""C""","20112","","""Sacred Place in Greece and Turkey""","""Research""","2011"
"80606","1.0","23943","[""REL""]","79","""12/999""","[""BTS-T""]","","[""Torin D. Alexander"", ""Anantanand Rambachan"", ""Edmund Santurri""]","""23/999""","200","[""RNS 150""]","75","""Gandhi, Niebuhr. and King""","242","false","","2","""7/999""","""37/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Religious and the Political: Gandhi, Niebuhr, and King""","""Research""","2011"
"80614","1.0","203","[""CHEM""]","16","""0/999""","","","[""Robert Hanson""]","""8/999""","200","","16","""Med Chem in Jamaica""","260","false","","2","""8/999""","""0/999""","""C""","20112","","""Medicinal Chemistry in Jamaica: An International Perspective""","""Research""","2011"
"80622","1.0","385","[""ENGL""]","30","""10/999""","[""ALS-L"", ""ORC""]","","[""Jonathan T. Naito""]","""9/999""","100","[""RML 515""]","30","""Intro to Drama""","124","false","","2","""7/999""","""4/999""","""C""","20112","[""M-F 0100-0300PM""]","""Introduction to Drama""","""Research""","2011"
"80623","1.0","417","[""ENGL""]","15","""3/999""","[""WRI""]","","[""Jan C. Hill""]","""2/999""","200","[""RML 420""]","14","""Journalistic Writing""","289","false","","2","""10/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","","""Research""","2011"
"80624","1.0","436","[""ENGL""]","16","""0/999""","","","[""Carol Holly""]","""0/999""","300","[""RML 520""]","15","""Top: Sex,Madness&Marriage""","340","false","","2","""16/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""Advanced Studies in Literary Eras: American""","""Topic""","2011"
"80656","1.0","23944","[""SOAN""]","22","""5/999""","[""MCG""]","","[""Ibtesam Al Atiyat""]","""5/999""","200","[""BMC 110""]","30","""Intro Islamic Feminisms""","235","false","","2","""6/999""","""6/999""","""O""","20112","[""M-F 0100-0300PM""]","""Introduction to Islamic Feminisms""","""Research""","2011"
"80657","1.0","1303","[""ASIAN"", ""SOAN""]","24","""2/999""","[""HBS"", ""MCG""]","","[""Thomas A. Williamson""]","""10/999""","200","[""HH 317""]","25","""Modern Southeast Asia""","239","false","","2","""4/999""","""8/999""","""C""","20112","[""M-F 1040-0100PM""]","","""Research""","2011"
"80697","1.0","24133","[""ASIAN""]","26","""8/999""","[""MCG"", ""ORC""]","","[""Tomoko Hoogenboom""]","""3/999""","100","[""TOH 312"", ""TOH 312""]","30","""Japan & Korea thru Films""","144","false","","2","""9/999""","""6/999""","""O""","20112","[""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Japanese and Korean Cultures Through Film""","""Research""","2011"
"80701","0.0","115","[""BIO""]","24","""6/6""","","114","[""John Giannini""]","""5/6""","100","[""RNS 455""]","24","""Thinking & Doing Bio Lab""","135","false","","2","""7/6""","""6/6""","""C""","20112","[""M-F 1040-0100PM""]","","""Lab""","2011"
"80707","1.0","24135","[""BIO""]","10","""0/999""","","","[""Eric Cole""]","""4/999""","300","[""RNS 246"", ""RNS 246""]","10","""Electron Microscopy""","348","false","","2","""5/999""","""1/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-0200PM""]","""Research in Electron Microscopy""","""Research""","2011"
"80708","1.0","24136","[""BIO"", ""ENVST""]","18","""0/999""","","","[""Kathleen L. Shea""]","""6/999""","200","","16","""Tropical Ecology""","286","false","","2","""7/999""","""5/999""","""C""","20112","","""Tropical Ecology in Costa Rica""","""Research""","2011"
"80709","1.0","261","[""ASIAN"", ""ECON""]","30","""0/999""","[""HBS"", ""MCG""]","","[""Xun Pomponio""]","""14/999""","200","","19","""Econ Progress China""","218","false","","2","""9/999""","""7/999""","""C""","20112","","""Economic Progress in China""","""Research""","2011"
"80711","1.0","421","[""ENGL""]","22","""0/999""","[""ALS-L"", ""MCG""]","","[""Karen Cherewatuk""]","""16/999""","200","","24","""Lit Eastern Caribbean""","212","false","","2","""5/999""","""1/999""","""C""","20112","","""Literature of the Eastern Caribbean""","""Research""","2011"
"80712","1.0","24137","[""HIST""]","21","""0/999""","[""MCG""]","","[""Jeane DeLaney""]","""8/999""","200","","23","""Revolutionary Cuba""","244","false","","2","""8/999""","""5/999""","""C""","20112","","","""Research""","2011"
"80715","1.0","24140","[""PSYCH""]","20","""0/999""","[""HBS"", ""MCG""]","","[""Dana Gross""]","""7/999""","200","","18","""Human Development/India""","223","false","","2","""11/999""","""2/999""","""C""","20112","","""Human Development in Cross-Cultural Context""","""Research""","2011"
"80876","1.0","1407","[""STAT""]","5","""0/999""","","","[""Sharon Lane-Getaz""]","""2/999""","200","","15","""Top: Stat Social Research""","282","false","","2","""2/999""","""1/999""","""O""","20112","","""Topics: Intermediate Stats Methods for Social Research""","""Topic""","2011"
"80879","0.0","21927","[""GERM""]","2","""1/999""","","","[""Karen R. Achberger""]","""0/999""","200","","10","""FLC - German""","249","true","","2","""1/999""","""0/999""","""O""","20112","","","""FLAC""","2011"
"80967","1.0","24279","[""BIO""]","21","""0/999""","[""IST"", ""SED"", ""SPM""]","","[""Jean C. Porterfield"", ""Tegtmeyer Judith""]","""5/999""","100","","24","""Bodies and Biomes Arizona""","130","false","","2","""5/999""","""11/999""","""C""","20112","","""Bodies and Biomes in Arizona""","""Research""","2011"
"81009","1.0","22130","[""ENGL""]","33","""0/999""","[""ALS-L""]","","[""Carlos Gallego""]","""9/999""","200","[""RML 525""]","30","""Top: Pop Culture Studies""","280","false","","2","""9/999""","""15/999""","""C""","20112","[""M-F 1040-1240PM""]","""Topics in Genre""","""Topic""","2011"
"81028","1.0","24362","[""PHIL""]","18","""14/999""","[""SPM""]","","[""Danny Munoz-Hutchinson""]","""0/999""","100","[""SAC Wr Rm""]","18","""Zen and Art of Judo""","127","false","","2","""4/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""Zen and the Art of Judo""","""Research""","2011"
"81032","1.0","393","[""ENGL""]","18","""2/999""","[""ALS-L"", ""WRI""]","","[""Jenny Dunning""]","""10/999""","200","[""RML 520""]","19","""Personal Essay""","288","false","","2","""6/999""","""0/999""","""C""","20112","[""M-F 0100-0300PM""]","""Reading and Writing the Personal Essay""","""Research""","2011"
"81100","1.0","1225","[""REL""]","24","""0/999""","[""BTS-T""]","","[""Eric Lund""]","""11/999""","200","","24","""Rome and Wittenberg""","262","false","","2","""3/999""","""10/999""","""C""","20112","","""Catholic Rome, Lutheran Wittenberg""","""Research""","2011"
"81119","0.0","23011","[""REL""]","5","""0/999""","","","[""Eric Lund""]","""2/999""","200","","10","""FLC - German""","262","true","","2","""0/999""","""3/999""","""C""","20112","","","""FLAC""","2011"
"81125","0.0","24460","[""HIST""]","10","""0/999""","","","[""Jeane DeLaney""]","""3/999""","200","","10","""FLC - Spanish""","244","true","","2","""3/999""","""4/999""","""C""","20112","","","""FLAC""","2011"
"81149","1.0","602","[""HIST""]","28","""2/999""","[""HWC""]","","[""Anna Kuxhausen""]","""11/999""","200","[""TOH 214""]","30","""Wmn/Gender/Mod Europe""","239","false","","2","""6/999""","""9/999""","""C""","20112","[""M-F 1040-1240PM""]","""Women and Gender in Modern Europe""","""Research""","2011"
"81388","1.0","24731","[""HIST""]","10","""0/999""","","","[""Eric J. Fure-Slocum""]","""1/999""","200","[""HH 514""]","18","""Top: Doing Public History""","293","false","","2","""6/999""","""3/999""","""O""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"81421","1.0","75","[""ART""]","5","""0/999""","","","[""John Saurer""]","""0/999""","300","","999","""IR/Art Apprenticeship 2""","398","false","""A""","2","""5/999""","""0/999""","""C""","20112","","""Independent Research: Art History""","""Research""","2011"
"81435","1.0","215","[""CHEM""]","7","""0/999""","","215","[""Peter J. Gittins""]","""3/999""","300","[""RNS 435""]","12","""Organic Analys/Theory""","380","false","","2","""4/999""","""0/999""","""O""","20112","[""M-F 1040-1240PM""]","""Organic Analysis and Theory""","""Research""","2011"
"81436","0.0","216","[""CHEM""]","7","""0/999""","","215","[""Peter J. Gittins""]","""3/999""","300","","12","""Organic Analys/Theory Lab""","380","false","","2","""4/999""","""0/999""","""O""","20112","","","""Lab""","2011"
"81478","1.0","940","[""NURS""]","0","""0/999""","[""HBS""]","","[""Staff""]","""0/999""","100","[""TOH 210"", ""TOH 210""]","0","""Images of Wellness""","120","false","","2","""0/999""","""0/999""","""X""","20112","[""MWF 1040-1240PM"", ""MW 0100-0300PM""]","","""Research""","2011"
"82195","1.0","50","[""ART""]","23","""5/999""","[""ALS-A"", ""HWC""]","","[""Matthew Rohn""]","""3/999""","200","[""DC 305""]","30","""Art 1776-1880""","251","false","","2","""3/999""","""12/999""","""O""","20112","[""M-F 1040-1240PM""]","""Art 1776-1880, Revolutionary Art""","""Research""","2011"
"82416","1.0","22438","[""CLASS""]","27","""5/999""","[""HWC""]","","[""Valerio Caldesi-Valeri""]","""2/999""","100","[""TOH 214""]","30","""W Greeks & E Barbarians""","121","false","","2","""4/999""","""16/999""","""C""","20112","[""M-F 0100-0300PM""]","""\""Western\"" Greeks and Eastern \""Barbarians\"" in Antiquity""","""Research""","2011"
"82436","1.0","384","[""ENGL""]","30","""30/999""","[""ALS-L"", ""ORC""]","","[""Mary Titus""]","""0/999""","100","[""RML 515""]","30","""Intro to Poetry""","123","false","","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""Introduction to Poetry""","""Research""","2011"
"82488","1.0","1091","[""PHYS""]","1","""0/999""","","","[""Dahl David A.""]","""1/999""","200","","999","""IS/Elect Circuits Wash U""","298","false","""A""","2","""0/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"82575","1.0","1196","[""REL""]","25","""4/999""","[""BTS-T""]","","[""Peder J. Jothen""]","""6/999""","200","[""BMC 111""]","25","""Chr Theol/Human Exist""","208","false","","2","""1/999""","""14/999""","""C""","20112","[""M-F 0100-0300PM""]","""Christian Theology and Human Existence""","""Research""","2011"
"85318","1.0","25184","[""BIO""]","21","""3/999""","[""IST""]","","[""David Van Wylen""]","""4/999""","100","[""RNS 190"", ""RNS 190""]","24","""Water:Prec, Precar, &Prob""","128","false","","2","""6/999""","""8/999""","""O""","20112","[""M-F 0900-1000"", ""M-F 1040-1200PM""]","""Water: Precious, Precararious, & Problematic""","""Research""","2011"
"85319","1.0","25187","[""ECON""]","22","""14/999""","[""HBS""]","","[""Bruce Dalgaard""]","""2/999""","100","[""TOH 212""]","19","""American Business""","114","false","","2","""4/999""","""2/999""","""C""","20112","[""M-F 1040-1240PM""]","""Development of American Business""","""Research""","2011"
"85320","1.0","25192","[""ENGL""]","24","""6/999""","[""ALS-L""]","","[""Colin Wells""]","""5/999""","200","[""RML 525""]","30","""Beat Generation""","261","false","","2","""5/999""","""8/999""","""C""","20112","[""M-F 0100-0300PM""]","""The Beat Generation""","""Research""","2011"
"85321","1.0","25200","[""HIST""]","17","""17/999""","[""HWC""]","","[""Gary De Krey""]","""0/0""","100","[""RML 421""]","18","""Elizabethan England""","117","false","","2","""0/0""","""0/0""","""O""","20112","[""M-F 1040-1240PM""]","","""Research""","2011"
"85322","1.0","25194","[""MEDIA""]","20","""3/4""","[""WRI""]","","[""Rebecca S. Richards""]","""4/999""","200","[""RML 115""]","18","""Cybercultures""","220","false","","2","""11/999""","""2/999""","""C""","20112","[""M-F 1040-1240PM""]","","""Research""","2011"
"85323","1.0","25198","[""PSCI""]","19","""3/999""","[""HBS""]","","[""Henriet Hendriks""]","""6/999""","200","[""HH 515""]","19","""Media and Politics""","211","false","","2","""3/999""","""7/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"85324","1.0","25197","[""REL""]","46","""1/999""","[""BTS-T""]","","[""Mary E. Anderson"", ""Mara H. Benjamin""]","""17/999""","200","[""RML 525""]","50","""Theology of Food""","210","false","","2","""3/999""","""25/999""","""C""","20112","[""M-F 0800-1000""]","","""Research""","2011"
"85325","1.0","25199","[""SOAN""]","21","""12/999""","[""HBS""]","","[""Theodore E. Thornhill""]","""4/999""","100","[""HH 307""]","30","""Crime, Law, and Society""","119","false","","2","""3/999""","""2/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"85345","1.0","94","[""ASIAN""]","1","""0/999""","","","[""Robert Entenmann""]","""1/999""","200","","999","""IS/Christianity in China""","298","false","""A""","2","""0/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"85379","1.0","172","[""BIO""]","16","""0/0""","","","[""Robert R. Rozeske""]","""0/999""","300","[""RNS 124"", ""RNS 124""]","16","""Top: Synapses to Behavior""","391","false","","2","""16/999""","""0/0""","""C""","20112","[""M-Th 0900-1000"", ""M-Th 1040-1240PM""]","""Selected Topics""","""Topic""","2011"
"85380","1.0","339","[""EDUC""]","4","""0/999""","[""MCD""]","","[""Heather Campbell""]","""1/999""","300","","18","""Urban Ed Practicum""","379","true","""B""","2","""3/999""","""0/999""","""C""","20112","","""Urban Education Practicum and Seminar""","""Research""","2011"
"85411","1.0","980","[""PHIL""]","20","""0/0""","[""EIN""]","","[""Michael Fuerstein""]","""5/3""","200","[""HH 516""]","22","""Law,Politics,Morality""","254","false","","2","""15/999""","""0/0""","""C""","20112","[""M-F 0100-0300PM""]","""Law, Politics, and Morality""","""Research""","2011"
"85413","1.0","19742","[""ASIAN""]","1","""0/999""","","","[""Staff""]","""0/999""","200","","1","""AsianCon2:Asia in America""","216","false","","2","""0/999""","""1/999""","""C""","20112","","""Asian Conversations II: Encountering Asia in America""","""Research""","2011"
"85433","1.0","943","[""NURS""]","2","""0/999""","","","[""Mary Kuehn""]","""0/999""","200","","999","""IS/Nursing Education""","298","false","""A""","2","""2/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"85434","1.0","943","[""NURS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""B""","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85437","1.0","1239","[""REL""]","1","""0/999""","","","[""Elizabeth C. Galbraith""]","""0/999""","200","","999","""IS/Theol of J. Ratzinger""","298","false","""A""","2","""1/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"85438","1.0","69","[""ART""]","1","""0/999""","","","[""Mary Griep""]","""0/999""","200","","999","""IS/Career: Illustration""","298","false","""A""","2","""1/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"85449","1.0","767","[""MATH""]","1","""0/999""","","","[""Clifton Corzatt""]","""0/999""","300","","999","""IR/Advanced Number Theory""","398","false","""A""","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85454","1.0","1316","[""SOAN""]","1","""0/999""","","","[""Thomas A. Williamson""]","""0/999""","200","","999","""IS/Health Humanitarianism""","298","false","""A""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85455","1.0","847","[""MUSIC""]","2","""0/999""","","","[""Catherine R. Rodland""]","""0/999""","200","","999","""IS/Organ Pedagogy & Lit""","298","false","""A""","2","""2/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85458","1.0","784","[""MGMT""]","1","""0/999""","","","[""Richard M. Hirsch""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""C""","20112","","""Internship""","""Research""","2011"
"85459","1.0","707","[""ID""]","1","""0/999""","","","[""Eric McDonald""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""C""","20112","","","""Research""","2011"
"85464","1.0","153","[""BIO""]","2","""0/999""","","","[""Diane K. Angell""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""2/999""","""O""","20112","","""Internship""","""Research""","2011"
"85518","1.0","939","[""NURS""]","25","""7/999""","[""IST""]","","[""Diana Neal""]","""3/999""","100","[""HH 501""]","30","""Nutrition & Wellness""","110","false","""C""","2","""1/999""","""14/999""","""O""","20112","[""M-F 0800-1000""]","""Nutrition and Wellness""","""Research""","2011"
"85521","1.0","523","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","200","","999","""IS/Math Methods in German""","298","false","""A""","2","""0/999""","""1/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85522","1.0","847","[""MUSIC""]","1","""0/999""","[""WRI""]","","[""Catherine R. Rodland""]","""0/999""","200","","999","""IS/Organ Pedagogy & Lit""","298","false","""B""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
