"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"291",49448,1,1365,"['SWRK']","Social work majors study scientific approaches to building knowledge for generalist practice and assessing effectiveness and efficiency of both individual practice and social service programs. Students learn to assess needs and progress, design case interventions, measure client satisfaction and assess program outcomes. They evaluate elements of practice with diverse clients and portions of programs with which they are familiar and apply ethical standards to scientific inquiry. Open to non-majors by permission of program director only. Offered Spring Semester.","",NA,"['Naurine Lennox']",200,"","Eval/S Wk Pract/Prog","",274,"False","False","",2,"O",20052,"","Evaluation of Social Work Practice and Programs","Research",2005,1
"292",49763,1,68,"['ART']","","",NA,"['Steven Edwins']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","","Research",2005,1
"300",49772,1,313,"['EDUC']","","",NA,"['Rosemary A. Pfarr-Baker']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","","Research",2005,1
"301",49773,1,433,"['ENGL']","","",NA,"['Karen Cherewatuk']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","Internship","Research",2005,1
"302",49774,1,653,"['FAMST']","","",NA,"['Mary Carlsen']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","Internship","Research",2005,1
"303",49775,1,653,"['FAMST']","","",NA,"['Sharon Powell']",200,"","Academic Internship","",294,"True","False","B",2,"O",20052,"","Internship","Research",2005,1
"304",49776,1,784,"['MGMT']","","",NA,"['Richard Goedde']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","Internship","Research",2005,2
"305",49778,1,784,"['MGMT']","","",NA,"['Cynthia Book']",200,"","Academic Internship","",294,"True","False","B",2,"O",20052,"","Internship","Research",2005,1
"306",49779,1,784,"['MGMT']","","",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","C",2,"O",20052,"","Internship","Research",2005,1
"307",49780,1,784,"['MGMT']","","",NA,"['Kathy C. Thomforde']",200,"","Academic Internship","",294,"True","False","D",2,"O",20052,"","Internship","Research",2005,1
"310",49786,1,69,"['ART']","","",NA,"['Wendell Arneson']",200,"","IS/Mixed Media Draw","",298,"False","False","A",2,"O",20052,"","","Research",2005,1
"311",49787,1,75,"['ART']","Prerequisites: three courses in area of study.","",NA,"['Wendell Arneson']",300,"","IR/Painting and Drawing","",398,"False","Prerequisites: three courses in area of study.","A",2,"O",20052,"","Independent Research: Art History","Research",2005,1
"315",49792,1,451,"['ENGL']","","",NA,"['Mary Titus']",300,"","IR/Dickinson/Perf Art","",398,"False","False","A",2,"O",20052,"","Independent Research","Research",2005,1
"316",49793,1,642,"['HIST']","","",NA,"['Jeane DeLaney']",300,"","IR/Cuba and the USSR","",398,"False","False","A",2,"O",20052,"","Independent Research","Research",2005,1
"318",49795,1,796,"['MEDIA']","","",NA,"['William Sonnega']",200,"","IS/Cross Culture Media","",298,"False","False","A",2,"O",20052,"","Independent Study","Research",2005,1
"319",49796,1,847,"['MUSIC']","","",NA,"['Kathryn Ananda-Owens']",200,"","IS/Piano Literature","",298,"False","False","A",2,"O",20052,"","","Research",2005,2
"320",49797,1,847,"['MUSIC']","","",NA,"['David Carter']",200,"","IS/Cello Lit & Ped","",298,"False","False","B",2,"O",20052,"","","Research",2005,1
"321",49798,1,847,"['MUSIC']","","",NA,"['Larry J. Zimmerman']",200,"","IS/Trombone Lit/Ped","",298,"False","False","C",2,"O",20052,"","","Research",2005,1
"322",49799,1,986,"['PHIL']","","",NA,"['Charles Taliaferro']",200,"","IS/Problem of Evil","",298,"False","False","A",2,"O",20052,"","Independent Study","Research",2005,1
"323",49800,1,993,"['PHIL']","Prerequisite: one Level III course in philosophy.","",NA,"['Edmund Santurri']",300,"","IR/Phil in Lit/TA","",398,"False","Prerequisite: one Level III course in philosophy.","A",2,"O",20052,"","Independent Research","Research",2005,2
"324",49801,1,1068,"['PETH']","Research","",NA,"['Cynthia Book']",300,"","IR/PT Hip Girdle","",398,"False","False","A",2,"O",20052,"","Independent Research","Research",2005,1
"325",49802,1,1239,"['REL']","","",NA,"['James Hanson']",200,"","IS/The Lens of Power","",298,"False","False","A",2,"O",20052,"","Independent Study","Research",2005,1
"326",49803,1,1316,"['SOAN']","","",NA,"['Christopher L. Chiappari']",200,"","IS/Pop Culture Theory","",298,"False","False","A",2,"O",20052,"","Independent Study","Research",2005,1
"327",49804,1,1316,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","IS/Sport in Asia","",298,"False","False","B",2,"O",20052,"","Independent Study","Research",2005,1
"328",49823,1,640,"['HIST']","","",NA,"['James Farrell', 'Joseph L. Mbele']",300,"","Academic Internship","",394,"True","False","B",2,"O",20052,"","Internship","Research",2005,1
"329",52563,1,846,"['MUSIC']","","",NA,"['Sigrid Johnson']",200,"","Academic Internship","",294,"True","False","A",2,"O",20052,"","","Research",2005,1
